Student_ID,Age,Gender,Region,Urban_Rural,School_Type,Subject_Stream,Matriculation_Score,Parent_Education_Level,Number_of_Siblings,Family_Monthly_Income_MMK,Internet_Access_At_Home,English_Proficiency_Level,Family_Member_University_Graduate,Test_Prep_Course,Extracurricular_Score,Distance_to_University_km,Scholarship_Applied,Scholarship_Received,Preferred_University_Type,Chosen_Field_of_Study,Enrollment_Status
STU004748,18,Male,Ayeyarwady,Rural,Government High School,Science,277.0,High School,2,393000.0,Yes,Beginner,No,No,7.6,23.6,No,No,Government University,Agriculture,Enrolled
STU006006,18,Female,Sagaing,Rural,Government High School,Science,349.0,Middle School,3,246000.0,Yes,Advanced,Yes,No,6.4,83.5,No,No,Government University,Natural Science,Enrolled
STU006040,18,Female,Magway,Urban,Monastic Education School,Science,306.0,High School,1,576000.0,Yes,Intermediate,Yes,No,5.5,5.84,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU003818,17,Male,Yangon,Urban,Government High School,Science,327.0,Postgraduate,4,591000.0,Yes,Intermediate,Yes,Yes,4.5,16.56,No,No,Private University,Natural Science,Enrolled
STU008447,18,Female,Yangon,Rural,Government High School,Arts,424.0,High School,1,,Yes,Advanced,No,No,6.9,1.2,No,No,Government University,Arts & Humanities,Enrolled
STU005270,18,Male,Chin,Urban,Government High School,Science,,High School,3,,Yes,Beginner,Yes,No,3.7,0.8,No,No,Medical University,Medicine,Enrolled
STU006898,17,Male,Bago,Rural,Government High School,Science,283.0,High School,2,730000.0,Yes,Advanced,No,No,7.4,2.7,No,No,Government University,Nursing & Health Science,Enrolled
STU005310,17,Male,Sagaing,Urban,Government High School,Arts,257.0,Middle School,3,277000.0,Yes,Beginner,Yes,No,5.0,10.8,No,No,University of Distance Education,Law,Enrolled
STU000032,20,Female,Sagaing,Rural,Government High School,Science,284.0,High School,2,934000.0,Yes,Advanced,No,Yes,3.9,59.0,No,No,University of Distance Education,Agriculture,Enrolled
STU005675,18,Female,Kayin,Urban,International School,Arts,379.0,High School,5,541000.0,Yes,Advanced,Yes,Yes,7.1,19.080000000000002,Yes,Yes,Government University,Business & Economics,Enrolled
STU004387,17,Male,Kayin,Rural,Private High School,Arts,294.0,,1,669000.0,No,Advanced,Yes,No,6.9,5.1,No,No,University of Distance Education,Education,Enrolled
STU000030,18,Female,Ayeyarwady,Urban,Government High School,Arts,249.0,Primary School,1,966000.0,Yes,Beginner,No,No,3.2,17.12,No,No,Government University,Business & Economics,Enrolled
STU004203,17,Male,Rakhine,Rural,Monastic Education School,Science,214.0,Primary School,2,298000.0,Yes,Beginner,Yes,No,0.3,14.6,No,No,Government University,Agriculture,Enrolled
STU007508,19,Male,Yangon,Urban,Monastic Education School,Arts,331.0,High School,3,452000.0,Yes,Intermediate,No,No,8.2,13.880000000000003,Yes,No,Government University,Arts & Humanities,Enrolled
STU000736,18,Male,Ayeyarwady,Rural,Government High School,Science,314.0,Primary School,1,241000.0,No,Advanced,Yes,Yes,4.8,57.4,No,No,Technological University,Engineering,Enrolled
STU002068,20,Female,Yangon,Rural,Government High School,Arts,367.0,Middle School,1,174000.0,No,Advanced,No,No,9.0,4.9,No,No,Private University,Business & Economics,Enrolled
STU000107,18,Female,Tanintharyi,Urban,Private High School,Science,306.0,Middle School,1,2327000.0,Yes,Beginner,Yes,Yes,4.2,1.08,No,No,Government University,Natural Science,Enrolled
STU009645,19,Male,Mandalay,Urban,Government High School,Arts,329.0,High School,1,501000.0,No,Intermediate,Yes,No,4.2,42.400000000000006,No,No,University of Distance Education,Business & Economics,Enrolled
STU008895,18,Male,Kachin,Rural,Government High School,Science,370.0,Primary School,2,241000.0,Yes,Advanced,No,No,4.3,70.0,No,No,Technological University,Engineering,Enrolled
STU008021,17,Male,Yangon,Urban,Government High School,Science,324.0,High School,2,1448000.0,Yes,Advanced,No,No,7.8,1.56,No,No,University of Distance Education,Engineering,Enrolled
STU002233,17,Female,Yangon,Rural,Government High School,Science,206.0,Primary School,2,204000.0,No,Beginner,No,No,3.6,26.8,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU000994,17,Male,Yangon,Rural,Government High School,Science,346.0,Middle School,0,1013000.0,Yes,Beginner,No,No,10.0,56.5,No,No,Government University,Engineering,Enrolled
STU009413,17,Female,Bago,Urban,Government High School,Science,370.0,Middle School,1,1084000.0,No,Beginner,No,No,8.5,2.08,Yes,No,Technological University,Engineering,Enrolled
STU007059,18,Male,Ayeyarwady,Urban,Government High School,Arts,361.0,Middle School,1,561000.0,Yes,Beginner,Yes,Yes,4.3,3.7200000000000006,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU006790,19,Male,Tanintharyi,Rural,Private High School,Arts,371.0,High School,2,381000.0,No,Beginner,No,No,10.0,27.9,Yes,No,Government University,Education,Enrolled
STU000361,19,Male,Bago,Urban,Private High School,Science,362.0,Postgraduate,2,1440000.0,Yes,Advanced,No,No,4.6,3.08,No,No,Technological University,Engineering,Enrolled
STU000305,19,Female,Yangon,Rural,Government High School,Arts,208.0,Middle School,2,328000.0,Yes,Intermediate,Yes,No,6.1,20.6,Yes,No,Government University,Arts & Humanities,Enrolled
STU002628,17,Female,Sagaing,Rural,Government High School,Arts,330.0,Middle School,4,500000.0,No,Intermediate,Yes,Yes,8.0,21.7,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU008966,17,Male,Yangon,Rural,Government High School,Arts,306.0,Middle School,1,398000.0,Yes,Advanced,Yes,No,6.5,99.4,No,No,University of Distance Education,Business & Economics,Enrolled
STU004514,17,Female,Yangon,Rural,Government High School,Science,345.0,Middle School,4,265000.0,Yes,Beginner,Yes,Yes,,49.5,No,No,University of Distance Education,Agriculture,Enrolled
STU005911,20,Male,Naypyidaw,Rural,Private High School,Science,316.0,Middle School,1,442000.0,Yes,Intermediate,No,Yes,5.5,48.3,No,No,Technological University,Engineering,Enrolled
STU008314,17,Male,Rakhine,Urban,Government High School,Arts,271.0,Middle School,0,189000.0,No,Intermediate,No,No,7.0,10.600000000000001,Yes,No,University of Distance Education,Business & Economics,Enrolled
STU003101,20,Female,Kachin,Rural,Government High School,Science,347.0,Postgraduate,1,281000.0,No,Advanced,Yes,No,7.5,10.0,Yes,No,Technological University,Engineering,Enrolled
STU005704,18,Male,Mandalay,Rural,Government High School,Science,284.0,Primary School,2,425000.0,No,Intermediate,No,No,6.5,11.9,No,No,Government University,Natural Science,Enrolled
STU003899,17,Female,Ayeyarwady,Urban,Government High School,Science,253.0,High School,4,671000.0,Yes,Beginner,Yes,No,3.0,3.5600000000000005,No,No,University of Distance Education,Natural Science,Enrolled
STU005441,17,Male,Bago,Rural,Government High School,Arts,241.0,Middle School,5,1059000.0,Yes,Advanced,No,Yes,2.1,13.8,No,No,Government University,Business & Economics,Enrolled
STU007931,17,Female,Shan,Rural,Government High School,Science,275.0,Primary School,3,342000.0,No,Intermediate,No,Yes,8.5,0.6,Yes,No,Private University,Nursing & Health Science,Enrolled
STU000622,18,Female,Bago,Urban,Monastic Education School,Arts,265.0,High School,1,666000.0,Yes,Intermediate,No,Yes,6.4,1.52,No,No,Government University,Arts & Humanities,Enrolled
STU007236,18,Male,Ayeyarwady,Rural,International School,Science,421.0,University Graduate,4,405000.0,Yes,Advanced,Yes,No,3.6,9.4,No,No,Technological University,Engineering,Enrolled
STU002499,19,Male,Tanintharyi,Urban,Government High School,Science,350.0,University Graduate,2,417000.0,Yes,Advanced,No,Yes,4.6,8.040000000000001,No,No,Medical University,Medicine,Enrolled
STU000714,19,Male,Bago,Rural,Government High School,Science,305.0,High School,1,214000.0,Yes,Beginner,No,Yes,3.6,14.5,No,No,University of Distance Education,Natural Science,Enrolled
STU008404,19,Male,Ayeyarwady,Rural,Government High School,Science,312.0,High School,4,509000.0,Yes,Advanced,No,Yes,5.5,12.0,Yes,Yes,Government University,Natural Science,Enrolled
STU002856,19,Male,Mon,Urban,Monastic Education School,Arts,425.0,Postgraduate,2,2128000.0,Yes,Intermediate,No,No,8.9,6.68,No,No,University of Distance Education,Education,Enrolled
STU004270,18,Male,Magway,Rural,Private High School,Arts,405.0,High School,1,389000.0,Yes,Beginner,No,No,4.3,23.3,No,No,Government University,Law,Enrolled
STU002909,19,Male,Yangon,Rural,Government High School,Science,257.0,High School,2,377000.0,Yes,Advanced,Yes,No,1.6,5.0,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU008081,17,Female,Mandalay,Urban,Government High School,Science,328.0,High School,1,388000.0,Yes,Advanced,Yes,Yes,4.8,20.12,No,No,Government University,Nursing & Health Science,Enrolled
STU004517,18,Female,Ayeyarwady,Urban,Government High School,Arts,355.0,High School,2,375000.0,No,Advanced,Yes,No,5.1,7.240000000000001,No,No,Private University,Law,Enrolled
STU001262,18,Female,Bago,Rural,Government High School,Arts,320.0,Middle School,3,131000.0,No,Intermediate,No,No,5.6,49.1,No,No,Government University,Business & Economics,Enrolled
STU003161,20,Female,Mon,Rural,Government High School,Science,365.0,University Graduate,2,287000.0,No,Intermediate,Yes,Yes,5.6,45.0,No,No,Medical University,Medicine,Enrolled
STU000971,17,Female,Bago,Rural,Private High School,Science,258.0,High School,2,302000.0,Yes,Advanced,No,No,4.2,6.2,Yes,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU003913,19,Male,Mon,Urban,Private High School,Arts,272.0,High School,2,576000.0,Yes,Advanced,No,No,3.5,2.2399999999999998,Yes,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU005199,18,Male,Yangon,Rural,Government High School,Arts,200.0,High School,3,609000.0,No,Beginner,No,No,6.9,7.1,No,No,Government University,Law,Enrolled
STU008847,19,Male,Rakhine,Urban,Government High School,Science,237.0,University Graduate,2,540000.0,Yes,Intermediate,Yes,Yes,4.2,5.36,No,No,Technological University,Engineering,Enrolled
STU000260,18,Male,Sagaing,Rural,Private High School,Arts,183.0,University Graduate,2,575000.0,No,Intermediate,No,No,6.2,8.6,No,No,Government University,Education,Enrolled
STU003791,17,Male,Ayeyarwady,Rural,Government High School,Science,291.0,Middle School,2,218000.0,No,Advanced,Yes,Yes,7.1,15.9,Yes,No,University of Distance Education,Natural Science,Enrolled
STU009203,18,Female,Kayah,Urban,Government High School,Arts,207.0,University Graduate,2,1181000.0,No,Advanced,No,No,3.4,15.4,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU000488,17,Male,Ayeyarwady,Urban,Government High School,Science,269.0,Middle School,2,562000.0,Yes,Intermediate,No,No,4.3,6.76,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU007908,19,Female,Yangon,Rural,Government High School,Arts,332.0,Primary School,2,558000.0,No,Intermediate,Yes,No,4.3,54.0,Yes,No,Government University,Law,Enrolled
STU000519,17,Female,Mandalay,Urban,Government High School,Arts,198.0,Primary School,1,565000.0,Yes,Beginner,Yes,No,4.5,8.32,No,No,University of Distance Education,Business & Economics,Enrolled
STU008343,18,Male,Mandalay,Rural,International School,Science,422.0,Primary School,3,556000.0,Yes,Advanced,Yes,Yes,4.0,62.4,Yes,No,Private University,Nursing & Health Science,Enrolled
STU000312,18,Female,Kayah,Rural,Private High School,Arts,291.0,Middle School,2,,No,Beginner,Yes,No,4.5,9.2,No,No,University of Distance Education,Education,Enrolled
STU003232,17,Female,Kachin,Rural,Government High School,Science,240.0,Primary School,5,298000.0,Yes,Beginner,Yes,Yes,4.1,26.0,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU007933,17,Male,Ayeyarwady,Rural,Government High School,Science,296.0,University Graduate,3,,No,Beginner,No,No,3.1,37.6,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU007458,19,Male,Shan,Rural,Government High School,Science,,High School,2,492000.0,Yes,Beginner,No,No,3.1,61.2,No,No,Government University,Agriculture,Enrolled
STU009784,17,Male,Rakhine,Rural,Government High School,Science,381.0,Middle School,2,,No,Beginner,No,No,7.5,11.2,No,No,Government University,Engineering,Enrolled
STU005184,18,Female,Chin,Rural,Government High School,Science,310.0,High School,1,302000.0,Yes,Intermediate,No,No,8.7,14.7,No,No,University of Distance Education,Engineering,Enrolled
STU008077,17,Female,Yangon,Rural,Government High School,Arts,237.0,Middle School,2,426000.0,No,Beginner,No,No,5.1,29.3,No,No,Government University,Business & Economics,Enrolled
STU006502,17,Male,Kayin,Urban,Government High School,Science,421.0,University Graduate,2,559000.0,Yes,Advanced,No,Yes,0.3,4.36,Yes,Yes,Private University,Nursing & Health Science,Enrolled
STU006791,18,Female,Magway,Rural,Government High School,Arts,,High School,1,,Yes,Beginner,No,Yes,5.8,5.4,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU007773,17,Female,Yangon,Rural,Government High School,Science,320.0,High School,3,297000.0,Yes,Beginner,No,No,6.7,5.0,No,No,Government University,Nursing & Health Science,Enrolled
STU002738,18,Male,Ayeyarwady,Rural,Government High School,Science,213.0,High School,1,323000.0,No,Advanced,No,Yes,0.8,9.5,Yes,No,University of Distance Education,Natural Science,Enrolled
STU007842,17,Male,Yangon,Rural,Government High School,Science,284.0,Primary School,4,610000.0,No,Beginner,Yes,No,3.9,0.6,No,No,Government University,Agriculture,Enrolled
STU006262,17,Female,Bago,Urban,Government High School,Science,297.0,Middle School,3,756000.0,Yes,Beginner,Yes,Yes,3.4,14.92,No,No,Private University,Nursing & Health Science,Enrolled
STU008206,18,Male,Yangon,Urban,Government High School,Arts,310.0,Middle School,2,576000.0,No,Beginner,Yes,Yes,4.3,0.5,No,No,University of Distance Education,Law,Enrolled
STU001248,17,Female,Rakhine,Rural,Government High School,Arts,375.0,University Graduate,1,369000.0,No,Advanced,No,Yes,8.8,34.0,No,No,Government University,Law,Enrolled
STU009336,19,Male,Yangon,Urban,Private High School,Arts,264.0,High School,2,541000.0,No,Beginner,Yes,No,5.0,2.0,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU004195,17,Female,Ayeyarwady,Rural,Government High School,Arts,253.0,University Graduate,1,146000.0,Yes,Advanced,No,No,6.3,78.7,No,No,Private University,Arts & Humanities,Enrolled
STU008001,18,Female,Sagaing,Rural,Government High School,Science,235.0,Primary School,1,567000.0,No,Advanced,No,No,4.6,0.5,No,No,Private University,Agriculture,Enrolled
STU007378,20,Male,Ayeyarwady,Rural,Government High School,Science,332.0,High School,1,643000.0,Yes,Beginner,No,No,2.9,22.6,No,No,Private University,Engineering,Enrolled
STU003435,17,Female,Kachin,Urban,Government High School,Science,311.0,Primary School,4,546000.0,Yes,Intermediate,No,Yes,8.3,16.84,Yes,No,Computer University,Computer Science,Enrolled
STU005382,18,Male,Ayeyarwady,Rural,Monastic Education School,Science,281.0,High School,2,448000.0,No,Intermediate,Yes,Yes,9.8,2.8,No,No,University of Distance Education,Nursing & Health Science,Enrolled
STU000959,18,Female,Ayeyarwady,Rural,Government High School,Science,187.0,Primary School,2,641000.0,No,Advanced,No,No,5.2,0.5,No,No,Government University,Natural Science,Enrolled
STU000417,17,Male,Yangon,Urban,Government High School,Arts,211.0,High School,1,329000.0,Yes,Intermediate,Yes,No,4.0,1.16,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU005742,18,Female,Sagaing,Urban,Government High School,Science,170.0,Primary School,5,270000.0,Yes,Intermediate,Yes,Yes,2.8,26.6,No,No,Private University,Natural Science,Enrolled
STU006728,17,Male,Naypyidaw,Rural,Government High School,Science,202.0,Middle School,2,357000.0,Yes,Advanced,No,Yes,5.8,0.5,No,No,Government University,Agriculture,Enrolled
STU004382,17,Female,Sagaing,Rural,Private High School,Arts,247.0,Middle School,3,578000.0,Yes,Intermediate,Yes,Yes,4.9,6.5,No,No,Government University,Law,Enrolled
STU005197,18,Female,Bago,Urban,Government High School,Science,182.0,Middle School,4,1123000.0,Yes,Beginner,No,Yes,7.1,3.08,No,No,University of Distance Education,Natural Science,Enrolled
STU001113,18,Female,Rakhine,Rural,Private High School,Arts,187.0,Middle School,1,1152000.0,No,Intermediate,Yes,No,3.3,4.0,No,No,University of Distance Education,Arts & Humanities,Enrolled
STU002689,17,Male,Yangon,Urban,Monastic Education School,Science,288.0,High School,3,434000.0,Yes,Intermediate,No,No,5.5,13.719999999999999,Yes,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU006473,20,Male,Ayeyarwady,Urban,Government High School,Science,334.0,Postgraduate,4,481000.0,Yes,Advanced,No,No,6.2,2.7600000000000002,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU008820,19,Male,Yangon,Urban,Government High School,Arts,281.0,Primary School,1,567000.0,Yes,Intermediate,No,Yes,3.8,5.120000000000001,No,No,University of Distance Education,Arts & Humanities,Enrolled
STU007808,17,Female,Magway,Urban,Government High School,Arts,281.0,Middle School,2,387000.0,Yes,Intermediate,No,No,5.3,11.920000000000002,No,No,University of Distance Education,Business & Economics,Enrolled
STU003411,18,Female,Tanintharyi,Urban,Government High School,Science,300.0,University Graduate,2,2100000.0,Yes,Beginner,Yes,No,3.9,14.880000000000003,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU000081,18,Male,Shan,Urban,Government High School,Science,329.0,High School,0,411000.0,Yes,Intermediate,No,No,5.2,3.9600000000000004,No,No,Government University,Agriculture,Enrolled
STU004614,18,Female,Mandalay,Urban,International School,Arts,339.0,High School,2,2994000.0,Yes,Advanced,No,Yes,2.3,2.08,Yes,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU001374,19,Male,Mandalay,Urban,Government High School,Science,224.0,No Formal Education,1,379000.0,Yes,Beginner,Yes,No,6.0,8.64,Yes,No,University of Distance Education,Natural Science,Enrolled
STU001510,18,Female,Magway,Rural,Monastic Education School,Science,210.0,High School,3,335000.0,Yes,Beginner,No,Yes,3.0,27.0,No,No,Government University,Agriculture,Enrolled
STU006443,19,Female,Mon,Rural,Private High School,Arts,469.0,Primary School,4,988000.0,No,Beginner,No,No,4.6,42.2,Yes,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
